Embedding,Question_type,Best@5,MRR@10,nDCG@10,Hit@5,Recall@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.7058155248096776,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9020243604942442,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.680742214107403,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7651633321429206,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.42865736082298983,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.14285714285714285,0.29547391312431187,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6819207149295429,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6819207149295429,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.8545079602778286,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.6387439999462599,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7896920293139245,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9344036530753927,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.08442111803551768,0.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7892939444524878,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7551302423970394,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.3161248187712223,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.4889696207925628,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7289816844829149,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8831639978253493,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.7462137866057986,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1,0.3107358657680748,0.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6843980405164262,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.21814917926546643,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.797453441855842,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.4130547397016814,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5827665746016472,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7798963544352987,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.6312039189671478,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6460556527643062,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5077726376598507,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.5934831936293579,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5909478262486239,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7135769373515951,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.28616550597534984,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.5181129260697472,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6626622673992113,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8402086144048716,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8656069104048059,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.7156250370026654,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.43566011164782653,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9505804163645253,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.48603686454263584,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9397094942740496,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.3952400956080831,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7838989203856039,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.6156012978458393,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.8045359887181521,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.4492146331180647,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.5693881728777753,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.26886597522786154,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.670843519046188,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.3376844721420707,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6811620532124621,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.125,0.6532646773820222,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5130784788585075,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7757176687386272,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.4714125333720195,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7979980553871129,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.38933434623871876,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8043435522396349,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5797362356806025,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.761816407727107,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.14285714285714285,0.6909715654054499,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7934726301491593,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8037911643154334,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.49747585773719905,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7135769373515951,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6843980405164262,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9708211031648311,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7175795033019003,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6028728667172867,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.7753926834409677,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.9065280314885752,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6994778023500862,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8266540929346335,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7425579601967754,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.761816407727107,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.3122711183722103,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.6666927210968544,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.43369180803422946,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.4462144482435331,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7462137866057986,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.5148907760801453,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.4097969981540948,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5489278578438583,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7726873298175827,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7175795033019003,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.3994784639878208,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.3798950311598296,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.19984120452077303,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9577894409822412,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7462137866057986,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6572672433323274,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5261101410410973,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5364286752073714,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7581605813180838,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.598044210425296,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.35123899361230887,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5827665746016472,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7507174576001296,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.772679555424652,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.14285714285714285,0.5311801798103216,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6156012978458393,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.14285714285714285,0.16884223607103535,0.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.4389027954254868,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.4462144482435331,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.5693881728777753,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.639710155911784,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.07623986638854101,0.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.35123899361230887,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.3623379437392863,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.35123899361230887,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.15979138559512832,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.539686416754958,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5728461252968097,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1,0.22265892132353401,0.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.3798950311598296,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5065267082131061,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6994778023500862,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.663060352260648,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.5758463101713412,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7565323207720728,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.125,0.5728461252968097,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7422329748991158,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.10907458963273321,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.544190087749289,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6843980405164262,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8909254103672668,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5967409351769444,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.4714125333720195,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.4422336365368504,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6490859916853506,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6888108253133357,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8773708888970287,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6889234657543797,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.17421550589429685,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.31958277119025663,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.819423314073295,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.2330009130626248,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.2577670251008841,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7093982516549237,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6045023477188619,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7838989203856039,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.19595127901151166,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.2603241467252406,0.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7610359917664038,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8516325498295086,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6626622673992113,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.5864224010106703,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9536107552855697,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.4892946060902224,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.6708217648025655,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.16666666666666666,0.6739017457145703,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.802501726381444,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9922385874580825,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.5323747639369116,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5864224010106703,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.5085530536205539,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.5410571206279142,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.25326335410655304,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.14285714285714285,0.5487372672308649,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.125,0.5552890378762664,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.4802437556143153,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.4714125333720195,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6811620532124621,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.4714125333720195,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7395276212757309,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6777118751863583,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.42865736082298983,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7753926834409677,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7507392118437523,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5065267082131061,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.42865736082298983,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6331583852663827,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.16431681083308186,0.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7233726122302209,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7663418329650605,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.09797563950575583,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0732095274674965,0.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7974751960994646,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5864224010106703,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.0,0.0,0.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7642937333139903,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.7896920293139245,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.6156012978458393,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.792949770861511,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.4057430868836351,1.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1,0.2366332818988312,0.0,0.4,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.25,0.5558336514075373,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.12663167705327652,1.0,0.2,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.4757183303763618,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.8516325498295086,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.1111111111111111,0.5655344724787633,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.9864454785297619,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,0.0,0.0,0.4701092581236678,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.2,0.7356376957664696,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.7898168037401361,1.0,0.8,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.3333333333333333,0.5221293293344146,1.0,0.6,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,0.5,0.8876676688196803,1.0,1.0,25,25,1.0
bge-large-en-v1.5,MCQ,1.0,1.0,0.6663180938082345,1.0,0.4,25,25,1.0
