Embedding,Question_type,MRR@10,nDCG@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio,Best@1,Hit@1,Recall@1,Best@3,Hit@3,Recall@3,Best@5,Hit@5,Recall@5,Best@10,Hit@10,Recall@10,Best@25,Hit@25,Recall@25
bge-large-en-v1.5,GQ,0.3333333333333333,0.49747585773719905,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.5967409351769444,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.10907458963273321,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4
bge-large-en-v1.5,GQ,0.3333333333333333,0.6156012978458393,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.125,0.5221293293344146,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.125,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.25326335410655304,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2
bge-large-en-v1.5,GQ,0.0,0.25326335410655304,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.0732095274674965,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.1,0.39968240904154606,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.12663167705327652,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.07623986638854101,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.09797563950575583,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2
bge-large-en-v1.5,GQ,0.0,0.09021422696383823,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2
bge-large-en-v1.5,GQ,0.0,0.0,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bge-large-en-v1.5,GQ,0.0,0.3434775810703913,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.25,0.40054593680673994,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0
bge-large-en-v1.5,GQ,0.5,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.20287154344181754,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.6
bge-large-en-v1.5,GQ,0.125,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.7130540780639468,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.6045023477188619,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.10907458963273321,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.5909478262486239,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5797362356806025,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.5909478262486239,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.792949770861511,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.6331583852663827,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.2,0.3988228224533292,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.5,0.31958277119025663,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.3333333333333333,0.25326335410655304,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,0.14285714285714285,0.16884223607103535,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.5,0.31958277119025663,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,0.3333333333333333,0.25326335410655304,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.25326335410655304,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5797362356806025,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,0.25,0.4427564958244988,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.0,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
bge-large-en-v1.5,GQ,0.5,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.25,0.30836340622930464,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.0,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.26886597522786154,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4,0.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.7395276212757309,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.8598138014764853,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.0,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2
bge-large-en-v1.5,GQ,0.0,0.07989569279756416,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.792949770861511,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.25326335410655304,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.5,0.9065280314885752,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,GQ,0.25,0.3927845242648223,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.16666666666666666,0.8000105634801985,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.6,0.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,GQ,1.0,0.792949770861511,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.39549765228113803,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.6,0.0,1.0,0.6,0.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.5827665746016472,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.125,0.3927922986577531,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.5,0.31958277119025663,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,GQ,0.0,0.0732095274674965,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.6
bge-large-en-v1.5,GQ,0.16666666666666666,0.25666832031621745,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.0,0.15979138559512832,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.0,0.09797563950575583,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.19984120452077303,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4
bge-large-en-v1.5,GQ,0.25,0.2943890456540074,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.0,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.6331583852663827,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.6331583852663827,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.5,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.5,0.7610359917664038,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.2,0.3957924835322847,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.5,0.797453441855842,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,GQ,1.0,0.6331583852663827,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.7422329748991158,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.3333333333333333,0.5065267082131061,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,0.0,0.4603135832450421,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.6,0.0,1.0,0.6,0.0,1.0,0.6
bge-large-en-v1.5,GQ,0.3333333333333333,0.5967409351769444,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.7462137866057986,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.792949770861511,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.7093982516549237,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,1.0,0.7753926834409677,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,GQ,0.5,0.5728461252968097,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,GQ,0.5,0.7114245970623715,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,GQ,1.0,0.6045023477188619,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,GQ,1.0,0.7175795033019003,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0
bge-large-en-v1.5,GQ,1.0,0.792949770861511,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
bge-large-en-v1.5,GQ,1.0,0.8155551428076562,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,1.0,0.8773708888970287,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,1.0,0.8545079602778286,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.7425579601967754,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
bge-large-en-v1.5,MCQ,1.0,0.9630596906229134,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.2,0.4860067104961229,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.9020243604942442,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,1.0,0.6045023477188619,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,0.0,0.33315904690411724,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,1.0,0.8909254103672668,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,0.5,0.8987666189466577,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.1,0.39968240904154606,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,0.0,0.15979138559512832,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,0.3333333333333333,0.6967646743337705,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.6156012978458393,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,1.0,0.7462137866057986,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.9020243604942442,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.5,0.7793734951476504,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,0.3333333333333333,0.25326335410655304,25,25,1.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,1.0,0.5864224010106703,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,1.0,0.8297418482395693,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.16666666666666666,0.6742484852558523,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.2,0.5048670731650179,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.0,0.3623379437392863,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,0.0,1.0,0.4,1.0,1.0,0.8
bge-large-en-v1.5,MCQ,1.0,0.7462137866057986,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,1.0,0.5065267082131061,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,1.0,0.6045023477188619,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,1.0,0.9204292925000955,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,1.0,0.6663180938082345,25,25,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
bge-large-en-v1.5,MCQ,0.25,0.3779405648605947,25,25,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
bge-large-en-v1.5,MCQ,0.14285714285714285,0.16884223607103535,25,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.5,0.6708217648025655,25,25,1.0,0.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0
bge-large-en-v1.5,MCQ,0.14285714285714285,0.5311801798103216,25,25,1.0,0.0,1.0,0.2,0.0,1.0,0.2,0.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0
