Embedding,Question_type,MRR@10,nDCG@10,num_chunks_retrieved_raw,num_chunks_retrieved_dedup,dedup_ratio,Best@1,Hit@1,Recall@1,Best@3,Hit@3,Recall@3,Best@5,Hit@5,Recall@5,Best@10,Hit@10,Recall@10,Best@25,Hit@25,Recall@25
all-MiniLM-L6-v2,GQ,1.0,0.9020243604942442,25,15,0.6,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.792949770861511,25,18,0.72,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.8486022109084641,25,14,0.56,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.9020243604942442,25,16,0.64,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,0.3333333333333333,0.6065504473699324,25,14,0.56,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.792949770861511,25,13,0.52,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.6
all-MiniLM-L6-v2,GQ,1.0,0.9782642268827851,25,17,0.68,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0
all-MiniLM-L6-v2,GQ,0.5,0.62042995413783,25,13,0.52,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.6045023477188619,25,20,0.8,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
all-MiniLM-L6-v2,GQ,1.0,0.9020243604942442,25,16,0.64,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.9811396373311051,25,17,0.68,1.0,1.0,0.2,1.0,1.0,0.6,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0
all-MiniLM-L6-v2,GQ,1.0,0.6045023477188619,25,19,0.76,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4
all-MiniLM-L6-v2,GQ,1.0,0.5065267082131061,25,18,0.72,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.2
all-MiniLM-L6-v2,GQ,1.0,0.6663180938082345,25,16,0.64,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,0.6
all-MiniLM-L6-v2,GQ,1.0,0.7058155248096776,25,15,0.6,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
all-MiniLM-L6-v2,GQ,0.16666666666666666,0.4389524374164471,25,15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.8,1.0,1.0,0.8
all-MiniLM-L6-v2,GQ,1.0,0.700022415881357,25,14,0.56,1.0,1.0,0.2,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6
all-MiniLM-L6-v2,GQ,1.0,0.8805834186281759,25,19,0.76,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0
all-MiniLM-L6-v2,GQ,1.0,0.9038444321088129,25,15,0.6,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0
all-MiniLM-L6-v2,GQ,1.0,0.7642937333139903,25,18,0.72,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.8
